date,market_value
07-01-2003,3957.39
08-01-2003,3924.82
09-01-2003,3933.98
10-01-2003,3974.12
13-01-2003,3948.27
14-01-2003,3945.59
15-01-2003,3887.75
16-01-2003,3881.81
17-01-2003,3820.57
20-01-2003,3778.61
21-01-2003,3736.69
22-01-2003,3677.98
23-01-2003,3622.16
24-01-2003,3603.72
27-01-2003,3480.83
28-01-2003,3489.98
29-01-2003,3483.79
30-01-2003,3578.67
31-01-2003,3567.41
03-02-2003,3689.36
04-02-2003,3590.09
05-02-2003,3678.72
06-02-2003,3597.04
07-02-2003,3599.16
10-02-2003,3579.07
11-02-2003,3669.21
12-02-2003,3616.12
13-02-2003,3610.82
14-02-2003,3611.9
17-02-2003,3692.37
18-02-2003,3729.54
19-02-2003,3658.3
20-02-2003,3687.25
21-02-2003,3727.11
24-02-2003,3701.84
25-02-2003,3621.47
26-02-2003,3593.29
27-02-2003,3569.88
28-02-2003,3655.58
03-03-2003,3684.67
04-03-2003,3625.34
05-03-2003,3563.54
06-03-2003,3555.42
07-03-2003,3491.59
10-03-2003,3436.05
11-03-2003,3452.73
12-03-2003,3287.04
13-03-2003,3486.9
14-03-2003,3601.83
17-03-2003,3722.27
18-03-2003,3747.28
19-03-2003,3765.43
20-03-2003,3765.66
21-03-2003,3861.07
24-03-2003,3743.27
25-03-2003,3761.96
26-03-2003,3793.12
27-03-2003,3729.05
28-03-2003,3708.53
31-03-2003,3613.28
01-04-2003,3684.78
02-04-2003,3753.41
03-04-2003,3771.05
04-04-2003,3814.36
07-04-2003,3935.82
08-04-2003,3868.79
09-04-2003,3861.42
10-04-2003,3803.27
11-04-2003,3808.08
14-04-2003,3849.41
15-04-2003,3916.85
16-04-2003,3854.9
17-04-2003,3889.22
18-04-2003,3889.22
21-04-2003,3889.22
22-04-2003,3917.69
23-04-2003,3966.45
24-04-2003,3899.03
25-04-2003,3870.2
28-04-2003,3940.25
29-04-2003,3927.82
30-04-2003,3925.97
01-05-2003,3880.13
02-05-2003,3952.59
05-05-2003,3952.59
06-05-2003,4006.39
07-05-2003,3992.9
08-05-2003,3928.87
09-05-2003,3969.35
12-05-2003,3987.44
13-05-2003,3999.89
14-05-2003,3975.02
15-05-2003,4011.08
16-05-2003,4049.01
19-05-2003,3941.34
20-05-2003,3971.61
21-05-2003,3936.38
22-05-2003,3990.45
23-05-2003,3979.84
26-05-2003,3979.84
27-05-2003,3992.38
28-05-2003,4071.86
29-05-2003,4083.59
30-05-2003,4048.14
02-06-2003,4129.28
03-06-2003,4115.73
04-06-2003,4126.55
05-06-2003,4104.25
06-06-2003,4150.79
09-06-2003,4129.09
10-06-2003,4113.01
11-06-2003,4150.15
12-06-2003,4161.26
13-06-2003,4134.12
16-06-2003,4152.9
17-06-2003,4190.36
18-06-2003,4207.01
19-06-2003,4131.46
20-06-2003,4160.14
23-06-2003,4087.89
24-06-2003,4060.93
25-06-2003,4067.86
26-06-2003,4041.67
27-06-2003,4067.84
30-06-2003,4031.17
01-07-2003,3963.92
02-07-2003,4006.86
03-07-2003,4024.8
04-07-2003,4021.5
07-07-2003,4074.77
08-07-2003,4073.6
09-07-2003,4054.69
10-07-2003,4028.76
11-07-2003,4058.14
14-07-2003,4127.64
15-07-2003,4102.5
16-07-2003,4077.13
17-07-2003,4056.57
18-07-2003,4073.2
21-07-2003,4044.28
22-07-2003,4079.75
23-07-2003,4086.49
24-07-2003,4149.6
25-07-2003,4131.18
28-07-2003,4148.82
29-07-2003,4137.01
30-07-2003,4141.17
31-07-2003,4157.02
01-08-2003,4098.43
04-08-2003,4100.05
05-08-2003,4121.02
06-08-2003,4070.42
07-08-2003,4095.56
08-08-2003,4147.79
11-08-2003,4176.66
12-08-2003,4185.57
13-08-2003,4180.68
14-08-2003,4237.83
15-08-2003,4247.34
18-08-2003,4272.12
19-08-2003,4250.82
20-08-2003,4217.36
21-08-2003,4223.48
22-08-2003,4225.89
25-08-2003,4225.89
26-08-2003,4177.36
27-08-2003,4206.39
28-08-2003,4197.97
29-08-2003,4161.06
01-09-2003,4204.43
02-09-2003,4204.36
03-09-2003,4262.12
04-09-2003,4248.83
05-09-2003,4257.2
08-09-2003,4292.09
09-09-2003,4263.91
10-09-2003,4252.08
11-09-2003,4242.19
12-09-2003,4237.81
15-09-2003,4260.92
16-09-2003,4298.98
17-09-2003,4292.96
18-09-2003,4314.7
19-09-2003,4257.01
22-09-2003,4228.15
23-09-2003,4221.71
24-09-2003,4236.39
25-09-2003,4202.18
26-09-2003,4157.13
29-09-2003,4142.72
30-09-2003,4091.31
01-10-2003,4169.19
02-10-2003,4209.06
03-10-2003,4274.04
06-10-2003,4270.1
07-10-2003,4271.96
08-10-2003,4268.59
09-10-2003,4313.88
10-10-2003,4311.02
13-10-2003,4362.34
14-10-2003,4334.09
15-10-2003,4368.82
16-10-2003,4339.68
17-10-2003,4343.97
20-10-2003,4347.55
21-10-2003,4352.31
22-10-2003,4285.63
23-10-2003,4240.22
24-10-2003,4239
27-10-2003,4251.31
28-10-2003,4272.93
29-10-2003,4265.65
30-10-2003,4300.93
31-10-2003,4287.59
03-11-2003,4332.57
04-11-2003,4330.25
05-11-2003,4303.43
06-11-2003,4324.19
07-11-2003,4376.87
10-11-2003,4341.76
11-11-2003,4345.07
12-11-2003,4371.25
13-11-2003,4373.04
14-11-2003,4396.99
17-11-2003,4338.88
18-11-2003,4354.7
19-11-2003,4327.35
20-11-2003,4307.98
21-11-2003,4319.02
24-11-2003,4382.35
25-11-2003,4388.75
26-11-2003,4370.35
27-11-2003,4361.09
28-11-2003,4342.6
01-12-2003,4410.03
02-12-2003,4378.94
03-12-2003,4392.02
04-12-2003,4378.21
05-12-2003,4367.03
08-12-2003,4359.84
09-12-2003,4379.58
10-12-2003,4335.39
11-12-2003,4331.27
12-12-2003,4347.64
15-12-2003,4347.99
16-12-2003,4332.96
17-12-2003,4354.23
18-12-2003,4397.26
19-12-2003,4412.28
22-12-2003,4423.98
23-12-2003,4440.87
24-12-2003,4444.7
25-12-2003,4444.7
26-12-2003,4444.7
29-12-2003,4457.49
30-12-2003,4470.38
31-12-2003,4476.87
01-01-2004,4476.87
02-01-2004,4510.18
05-01-2004,4513.25
06-01-2004,4505.22
07-01-2004,4472.97
08-01-2004,4494.17
09-01-2004,4466.29
12-01-2004,4449.61
13-01-2004,4440.14
14-01-2004,4461.39
15-01-2004,4456.08
16-01-2004,4487.88
19-01-2004,4518.14
20-01-2004,4499.27
21-01-2004,4511.18
22-01-2004,4476.79
23-01-2004,4460.81
26-01-2004,4445.48
27-01-2004,4447
28-01-2004,4468.12
29-01-2004,4411.53
30-01-2004,4390.68
02-02-2004,4381.37
03-02-2004,4390.58
04-02-2004,4398.46
05-02-2004,4384.35
06-02-2004,4402.72
09-02-2004,4434.42
10-02-2004,4404.95
11-02-2004,4396.05
12-02-2004,4377.73
13-02-2004,4412.01
16-02-2004,4408.12
17-02-2004,4461.49
18-02-2004,4442.9
19-02-2004,4515.57
20-02-2004,4515.04
23-02-2004,4524.31
24-02-2004,4496.76
25-02-2004,4507.55
26-02-2004,4515.89
27-02-2004,4492.21
01-03-2004,4537
02-03-2004,4540.11
03-03-2004,4525.13
04-03-2004,4559.07
05-03-2004,4547.08
08-03-2004,4553.75
09-03-2004,4542.01
10-03-2004,4545.33
11-03-2004,4445.22
12-03-2004,4467.35
15-03-2004,4412.93
16-03-2004,4428.9
17-03-2004,4456.8
18-03-2004,4397.87
19-03-2004,4417.74
22-03-2004,4333.77
23-03-2004,4318.51
24-03-2004,4309.45
25-03-2004,4373.63
26-03-2004,4357.53
29-03-2004,4406.73
30-03-2004,4412.82
31-03-2004,4385.67
01-04-2004,4410.71
02-04-2004,4465.61
05-04-2004,4480.7
06-04-2004,4472.82
07-04-2004,4468.69
08-04-2004,4489.67
09-04-2004,4489.67
12-04-2004,4489.67
13-04-2004,4515.78
14-04-2004,4485.42
15-04-2004,4505.5
16-04-2004,4537.28
19-04-2004,4546.22
20-04-2004,4569.02
21-04-2004,4539.87
22-04-2004,4571.83
23-04-2004,4569.95
26-04-2004,4571.85
27-04-2004,4575.68
28-04-2004,4524.48
29-04-2004,4519.53
30-04-2004,4489.69
03-05-2004,4489.69
04-05-2004,4547.23
05-05-2004,4569.53
06-05-2004,4516.17
07-05-2004,4498.37
10-05-2004,4395.16
11-05-2004,4454.72
12-05-2004,4412.93
13-05-2004,4453.81
14-05-2004,4441.79
17-05-2004,4403.02
18-05-2004,4414.41
19-05-2004,4471.8
20-05-2004,4428.71
21-05-2004,4431.43
24-05-2004,4428.87
25-05-2004,4418
26-05-2004,4438.29
27-05-2004,4453.62
28-05-2004,4430.69
31-05-2004,4430.69
01-06-2004,4422.68
02-06-2004,4422.8
03-06-2004,4435.41
04-06-2004,4454.45
07-06-2004,4491.6
08-06-2004,4504.83
09-06-2004,4489.47
10-06-2004,4486.1
11-06-2004,4483.96
14-06-2004,4433.17
15-06-2004,4458.61
16-06-2004,4491.13
17-06-2004,4493.29
18-06-2004,4505.81
21-06-2004,4502.18
22-06-2004,4468.49
23-06-2004,4486.73
24-06-2004,4503.19
25-06-2004,4494.05
28-06-2004,4518.68
29-06-2004,4512.41
30-06-2004,4464.07
01-07-2004,4424.72
02-07-2004,4407.4
05-07-2004,4403.28
06-07-2004,4370.74
07-07-2004,4358.37
08-07-2004,4381.11
09-07-2004,4393.18
12-07-2004,4359.97
13-07-2004,4357.74
14-07-2004,4372.55
15-07-2004,4340.71
16-07-2004,4339.23
19-07-2004,4321.1
20-07-2004,4339.37
21-07-2004,4377.3
22-07-2004,4306.25
23-07-2004,4326.34
26-07-2004,4287.04
27-07-2004,4324.86
28-07-2004,4356.25
29-07-2004,4418.7
30-07-2004,4413.08
02-08-2004,4415.73
03-08-2004,4429.68
04-08-2004,4408.07
05-08-2004,4413.37
06-08-2004,4337.88
09-08-2004,4314.4
10-08-2004,4350.88
11-08-2004,4312.16
12-08-2004,4328.11
13-08-2004,4301.53
16-08-2004,4350.17
17-08-2004,4358.68
18-08-2004,4355.25
19-08-2004,4362.63
20-08-2004,4369.19
23-08-2004,4405.3
24-08-2004,4407.46
25-08-2004,4411.57
26-08-2004,4453.9
27-08-2004,4490.11
30-08-2004,4490.11
31-08-2004,4459.32
01-09-2004,4502.05
02-09-2004,4518.58
03-09-2004,4550.84
06-09-2004,4563.78
07-09-2004,4565.63
08-09-2004,4558.41
09-09-2004,4538.03
10-09-2004,4545.02
13-09-2004,4558.48
14-09-2004,4545.61
15-09-2004,4548.45
16-09-2004,4556.47
17-09-2004,4590.96
20-09-2004,4579.51
21-09-2004,4608.41
22-09-2004,4592.3
23-09-2004,4568.33
24-09-2004,4578.14
27-09-2004,4541.24
28-09-2004,4567.34
29-09-2004,4588.07
30-09-2004,4570.77
01-10-2004,4659.65
04-10-2004,4681.76
05-10-2004,4707.14
06-10-2004,4706.34
07-10-2004,4698.67
08-10-2004,4698.87
11-10-2004,4685.51
12-10-2004,4647.94
13-10-2004,4634.76
14-10-2004,4629.37
15-10-2004,4622.74
18-10-2004,4626.58
19-10-2004,4655.23
20-10-2004,4616.36
21-10-2004,4617.36
22-10-2004,4615.4
25-10-2004,4564.55
26-10-2004,4583.36
27-10-2004,4630.07
28-10-2004,4642.81
29-10-2004,4624.21
01-11-2004,4673.79
02-11-2004,4693.2
03-11-2004,4718.46
04-11-2004,4728.26
05-11-2004,4739.78
08-11-2004,4716.58
09-11-2004,4717.68
10-11-2004,4734.47
11-11-2004,4776.86
12-11-2004,4793.92
15-11-2004,4803.09
16-11-2004,4770.37
17-11-2004,4795.88
18-11-2004,4805.3
19-11-2004,4760.84
22-11-2004,4733.08
23-11-2004,4742.37
24-11-2004,4719.42
25-11-2004,4753.43
26-11-2004,4741.55
29-11-2004,4749.76
30-11-2004,4703.18
01-12-2004,4735.68
02-12-2004,4751.19
03-12-2004,4747.89
06-12-2004,4722.8
07-12-2004,4728.73
08-12-2004,4703.92
09-12-2004,4688.39
10-12-2004,4694.01
13-12-2004,4736.79
14-12-2004,4722.76
15-12-2004,4728.16
16-12-2004,4735.19
17-12-2004,4696.82
20-12-2004,4731.07
21-12-2004,4733.01
22-12-2004,4777.4
23-12-2004,4787.7
24-12-2004,4798.06
27-12-2004,4798.06
28-12-2004,4798.06
29-12-2004,4819.8
30-12-2004,4820.09
31-12-2004,4814.3
03-01-2005,4814.3
04-01-2005,4846.95
05-01-2005,4806.04
06-01-2005,4824.25
07-01-2005,4854.09
10-01-2005,4840.7
11-01-2005,4818.72
12-01-2005,4783.58
13-01-2005,4800.31
14-01-2005,4820.78
17-01-2005,4846.66
18-01-2005,4823.9
19-01-2005,4818.34
20-01-2005,4800.83
21-01-2005,4803.26
24-01-2005,4812.52
25-01-2005,4843.2
26-01-2005,4847.1
27-01-2005,4853.38
28-01-2005,4832.84
31-01-2005,4852.31
01-02-2005,4906.21
02-02-2005,4916.24
03-02-2005,4908.25
04-02-2005,4941.49
07-02-2005,4979.82
08-02-2005,4995.46
09-02-2005,4990.42
10-02-2005,4999.99
11-02-2005,5044.19
14-02-2005,5041.8
15-02-2005,5058.88
16-02-2005,5053.22
17-02-2005,5057.41
18-02-2005,5057.16
21-02-2005,5060.79
22-02-2005,5032.85
23-02-2005,4988.45
24-02-2005,4972.05
25-02-2005,5006.77
28-02-2005,4968.5
01-03-2005,5000.47
02-03-2005,4992.82
03-03-2005,5014.79
04-03-2005,5036.27
07-03-2005,5027.19
08-03-2005,5010.92
09-03-2005,4996.05
10-03-2005,4962.06
11-03-2005,4982.05
14-03-2005,4975.02
15-03-2005,5000.24
16-03-2005,4937.62
17-03-2005,4922.12
18-03-2005,4923.3
21-03-2005,4933.47
22-03-2005,4937.26
23-03-2005,4910.44
24-03-2005,4922.5
25-03-2005,4922.5
28-03-2005,4922.5
29-03-2005,4918.96
30-03-2005,4900.74
31-03-2005,4894.37
01-04-2005,4914.03
04-04-2005,4896.74
05-04-2005,4942.89
06-04-2005,4947.42
07-04-2005,4977.01
08-04-2005,4983.65
11-04-2005,4973.25
12-04-2005,4946.19
13-04-2005,4960.82
14-04-2005,4945.39
15-04-2005,4891.62
18-04-2005,4827.12
19-04-2005,4855.55
20-04-2005,4822.04
21-04-2005,4819.63
22-04-2005,4849.28
25-04-2005,4864.88
26-04-2005,4845.52
27-04-2005,4789.43
28-04-2005,4790.19
29-04-2005,4801.68
02-05-2005,4801.68
03-05-2005,4861.25
04-05-2005,4882.45
05-05-2005,4902.32
06-05-2005,4918.85
09-05-2005,4910.26
10-05-2005,4892.43
11-05-2005,4875.38
12-05-2005,4893.25
13-05-2005,4886.48
16-05-2005,4884.18
17-05-2005,4898.54
18-05-2005,4949.38
19-05-2005,4962.67
20-05-2005,4971.79
23-05-2005,4989.82
24-05-2005,4982.46
25-05-2005,4971.54
26-05-2005,4994.92
27-05-2005,4986.28
30-05-2005,4986.28
31-05-2005,4963.97
01-06-2005,5011.04
02-06-2005,5005
03-06-2005,4999.38
06-06-2005,4980.41
07-06-2005,5025.25
08-06-2005,5003.73
09-06-2005,5009.2
10-06-2005,5030.38
13-06-2005,5050.36
14-06-2005,5046.76
15-06-2005,5019.48
16-06-2005,5044.98
17-06-2005,5077.61
20-06-2005,5071.96
21-06-2005,5082.12
22-06-2005,5099.28
23-06-2005,5114.38
24-06-2005,5078.97
27-06-2005,5043.53
28-06-2005,5090.4
29-06-2005,5109.14
30-06-2005,5113.16
01-07-2005,5161.01
04-07-2005,5184.33
05-07-2005,5190.14
06-07-2005,5229.64
07-07-2005,5158.27
08-07-2005,5232.15
11-07-2005,5242.37
12-07-2005,5217.15
13-07-2005,5245.87
14-07-2005,5259.66
15-07-2005,5230.85
18-07-2005,5214.24
19-07-2005,5201.55
20-07-2005,5215.24
21-07-2005,5221.59
22-07-2005,5241.8
25-07-2005,5270.7
26-07-2005,5256.16
27-07-2005,5263.63
28-07-2005,5270.32
29-07-2005,5282.3
01-08-2005,5290.85
02-08-2005,5327.47
03-08-2005,5332.3
04-08-2005,5315.53
05-08-2005,5314.75
08-08-2005,5344.29
09-08-2005,5363.72
10-08-2005,5377.48
11-08-2005,5358.57
12-08-2005,5345.78
15-08-2005,5344.24
16-08-2005,5322.35
17-08-2005,5292.71
18-08-2005,5269.32
19-08-2005,5312.62
22-08-2005,5318.44
23-08-2005,5300.24
24-08-2005,5275.23
25-08-2005,5255.66
26-08-2005,5228.06
29-08-2005,5228.06
30-08-2005,5255.8
31-08-2005,5296.92
01-09-2005,5328.51
02-09-2005,5326.85
05-09-2005,5337.84
06-09-2005,5359.15
07-09-2005,5365.93
08-09-2005,5340.79
09-09-2005,5359.31
12-09-2005,5375.1
13-09-2005,5338.01
14-09-2005,5347.44
15-09-2005,5383.45
16-09-2005,5407.9
19-09-2005,5429.68
20-09-2005,5416.36
21-09-2005,5369.68
22-09-2005,5385.73
23-09-2005,5413.56
26-09-2005,5453.08
27-09-2005,5447.31
28-09-2005,5494.79
29-09-2005,5478.22
30-09-2005,5477.71
03-10-2005,5501.55
04-10-2005,5494.43
05-10-2005,5427.82
06-10-2005,5372.37
07-10-2005,5362.3
10-10-2005,5374.55
11-10-2005,5380.67
12-10-2005,5342.16
13-10-2005,5265.22
14-10-2005,5275
17-10-2005,5286.53
18-10-2005,5263.93
19-10-2005,5167.85
20-10-2005,5164.07
21-10-2005,5142.12
24-10-2005,5207.6
25-10-2005,5182.12
26-10-2005,5227.81
27-10-2005,5182.75
28-10-2005,5213.4
31-10-2005,5317.28
01-11-2005,5344.33
02-11-2005,5358.63
03-11-2005,5431.93
04-11-2005,5423.56
07-11-2005,5460.8
08-11-2005,5460.91
09-11-2005,5439.81
10-11-2005,5423.5
11-11-2005,5465.06
14-11-2005,5470
15-11-2005,5439.6
16-11-2005,5429.95
17-11-2005,5460.02
18-11-2005,5498.9
21-11-2005,5497.94
22-11-2005,5517.21
23-11-2005,5531.71
24-11-2005,5511.01
25-11-2005,5523.84
28-11-2005,5477.37
29-11-2005,5490.99
30-11-2005,5423.17
01-12-2005,5486.12
02-12-2005,5528.08
05-12-2005,5510.39
06-12-2005,5538.77
07-12-2005,5528.84
08-12-2005,5531.11
09-12-2005,5517.42
12-12-2005,5501.48
13-12-2005,5507.24
14-12-2005,5521.13
15-12-2005,5495.34
16-12-2005,5531.63
19-12-2005,5539.78
20-12-2005,5547.94
21-12-2005,5587.38
22-12-2005,5596.98
23-12-2005,5595.45
26-12-2005,5595.45
27-12-2005,5595.45
28-12-2005,5622.79
29-12-2005,5638.32
30-12-2005,5618.76
02-01-2006,5618.76
03-01-2006,5681.46
04-01-2006,5714.58
05-01-2006,5691.18
06-01-2006,5731.78
09-01-2006,5731.46
10-01-2006,5688.83
11-01-2006,5731.54
12-01-2006,5735.15
13-01-2006,5711.03
16-01-2006,5740.24
17-01-2006,5698.96
18-01-2006,5663.65
19-01-2006,5693.19
20-01-2006,5672.36
23-01-2006,5660.94
24-01-2006,5633.8
25-01-2006,5704.39
26-01-2006,5722.61
27-01-2006,5786.84
30-01-2006,5779.84
31-01-2006,5760.26
01-02-2006,5801.63
02-02-2006,5747.27
03-02-2006,5759.32
06-02-2006,5772.36
07-02-2006,5746.79
08-02-2006,5725.09
09-02-2006,5808.75
10-02-2006,5764.11
13-02-2006,5793.51
14-02-2006,5792.29
15-02-2006,5791.46
16-02-2006,5828.88
17-02-2006,5846.17
20-02-2006,5862.96
21-02-2006,5857.66
22-02-2006,5872.39
23-02-2006,5836.04
24-02-2006,5860.49
27-02-2006,5875.86
28-02-2006,5791.54
01-03-2006,5844.07
02-03-2006,5832.98
03-03-2006,5858.69
06-03-2006,5897.82
07-03-2006,5857.37
08-03-2006,5812.94
09-03-2006,5855.89
10-03-2006,5907.87
13-03-2006,5952.84
14-03-2006,5950.59
15-03-2006,5965.06
16-03-2006,5993.25
17-03-2006,5999.41
20-03-2006,5991.73
21-03-2006,5991.25
22-03-2006,6007.46
23-03-2006,5990.06
24-03-2006,6036.27
27-03-2006,5972.18
28-03-2006,5935.68
29-03-2006,5959.22
30-03-2006,6015.25
31-03-2006,5964.57
03-04-2006,6024.28
04-04-2006,6004.69
05-04-2006,6044.09
06-04-2006,6045.65
07-04-2006,6026.11
10-04-2006,6066.98
11-04-2006,6016.49
12-04-2006,6000.84
13-04-2006,6029.37
14-04-2006,6029.37
17-04-2006,6029.37
18-04-2006,6044.13
19-04-2006,6089.77
20-04-2006,6081.41
21-04-2006,6132.74
24-04-2006,6098.71
25-04-2006,6086.62
26-04-2006,6104.34
27-04-2006,6060.03
28-04-2006,6023.14
01-05-2006,6023.14
02-05-2006,6082.07
03-05-2006,6010.02
04-05-2006,6036.89
05-05-2006,6091.74
08-05-2006,6067.1
09-05-2006,6105.64
10-05-2006,6083.39
11-05-2006,6042.03
12-05-2006,5912.11
15-05-2006,5841.27
16-05-2006,5846.18
17-05-2006,5675.49
18-05-2006,5671.59
19-05-2006,5657.37
22-05-2006,5532.72
23-05-2006,5678.71
24-05-2006,5587.06
25-05-2006,5677.7
26-05-2006,5791
29-05-2006,5791
30-05-2006,5652.02
31-05-2006,5723.81
01-06-2006,5749.69
02-06-2006,5764.62
05-06-2006,5762.13
06-06-2006,5669.79
07-06-2006,5706.29
08-06-2006,5562.94
09-06-2006,5655.2
12-06-2006,5620.86
13-06-2006,5519.63
14-06-2006,5506.82
15-06-2006,5619.28
16-06-2006,5597.44
19-06-2006,5626.09
20-06-2006,5658.19
21-06-2006,5665.03
22-06-2006,5684.08
23-06-2006,5692.14
26-06-2006,5681.24
27-06-2006,5652.25
28-06-2006,5678.58
29-06-2006,5791.48
30-06-2006,5833.42
03-07-2006,5884.44
04-07-2006,5883.53
05-07-2006,5826.68
06-07-2006,5890.03
07-07-2006,5888.86
10-07-2006,5896.9
11-07-2006,5857.3
12-07-2006,5860.56
13-07-2006,5765.02
14-07-2006,5707.62
17-07-2006,5700.97
18-07-2006,5681.7
19-07-2006,5777.96
20-07-2006,5770.88
21-07-2006,5719.74
24-07-2006,5833.87
25-07-2006,5851.16
26-07-2006,5877.1
27-07-2006,5929.49
28-07-2006,5974.92
31-07-2006,5928.33
01-08-2006,5880.84
02-08-2006,5932.11
03-08-2006,5838.35
04-08-2006,5889.4
07-08-2006,5828.8
08-08-2006,5818.09
09-08-2006,5860.47
10-08-2006,5823.38
11-08-2006,5820.13
14-08-2006,5870.87
15-08-2006,5897.88
16-08-2006,5896.6
17-08-2006,5900.42
18-08-2006,5903.36
21-08-2006,5915.24
22-08-2006,5902.64
23-08-2006,5860.04
24-08-2006,5869.09
25-08-2006,5878.59
28-08-2006,5878.59
29-08-2006,5888.28
30-08-2006,5929.34
31-08-2006,5906.13
01-09-2006,5949.15
04-09-2006,5986.64
05-09-2006,5981.69
06-09-2006,5929.27
07-09-2006,5858.12
08-09-2006,5879.27
11-09-2006,5850.77
12-09-2006,5895.48
13-09-2006,5892.15
14-09-2006,5877.22
15-09-2006,5877.01
18-09-2006,5890.25
19-09-2006,5831.79
20-09-2006,5866.23
21-09-2006,5896.73
22-09-2006,5822.28
25-09-2006,5798.31
26-09-2006,5873.55
27-09-2006,5930.14
28-09-2006,5971.34
29-09-2006,5960.81
02-10-2006,5957.83
03-10-2006,5937.09
04-10-2006,5966.5
05-10-2006,6004.52
06-10-2006,6001.19
09-10-2006,6030.88
10-10-2006,6072.69
11-10-2006,6073.51
12-10-2006,6121.28
13-10-2006,6157.31
16-10-2006,6172.37
17-10-2006,6108.62
18-10-2006,6150.39
19-10-2006,6155.97
20-10-2006,6155.19
23-10-2006,6166.13
24-10-2006,6182.51
25-10-2006,6214.55
26-10-2006,6184.82
27-10-2006,6160.88
30-10-2006,6126.79
31-10-2006,6129.22
01-11-2006,6149.62
02-11-2006,6149.28
03-11-2006,6148.13
06-11-2006,6224.54
07-11-2006,6243.96
08-11-2006,6238.99
09-11-2006,6231.53
10-11-2006,6208.41
13-11-2006,6194.18
14-11-2006,6186.63
15-11-2006,6229.79
16-11-2006,6254.85
17-11-2006,6192.04
20-11-2006,6204.52
21-11-2006,6202.62
22-11-2006,6160.28
23-11-2006,6139.99
24-11-2006,6122.07
27-11-2006,6050.08
28-11-2006,6025.91
29-11-2006,6084.36
30-11-2006,6048.85
01-12-2006,6021.54
04-12-2006,6050.43
05-12-2006,6086.42
06-12-2006,6090.35
07-12-2006,6131.48
08-12-2006,6152.44
11-12-2006,6159.77
12-12-2006,6156.4
13-12-2006,6192.46
14-12-2006,6227.96
15-12-2006,6260.02
18-12-2006,6247.43
19-12-2006,6203.95
20-12-2006,6198.59
21-12-2006,6183.7
22-12-2006,6189.97
25-12-2006,6189.97
26-12-2006,6189.97
27-12-2006,6245.24
28-12-2006,6240.95
29-12-2006,6220.81
01-01-2007,6220.81
02-01-2007,6310.93
03-01-2007,6319.01
04-01-2007,6286.96
05-01-2007,6220.12
08-01-2007,6194.16
09-01-2007,6196.14
10-01-2007,6160.68
11-01-2007,6230.07
12-01-2007,6239.01
15-01-2007,6263.46
16-01-2007,6215.66
17-01-2007,6204.46
18-01-2007,6210.27
19-01-2007,6237.19
22-01-2007,6218.43
23-01-2007,6227.61
24-01-2007,6314.79
25-01-2007,6269.26
26-01-2007,6228.04
29-01-2007,6239.88
30-01-2007,6241.96
31-01-2007,6203.09
01-02-2007,6282.23
02-02-2007,6310.92
05-02-2007,6317.9
06-02-2007,6346.26
07-02-2007,6369.47
08-02-2007,6346.39
09-02-2007,6382.84
12-02-2007,6353.46
13-02-2007,6381.76
14-02-2007,6421.21
15-02-2007,6433.32
16-02-2007,6419.53
19-02-2007,6444.44
20-02-2007,6412.33
21-02-2007,6357.07
22-02-2007,6380.94
23-02-2007,6401.49
26-02-2007,6434.7
27-02-2007,6286.08
28-02-2007,6171.47
01-03-2007,6116.04
02-03-2007,6116.24
05-03-2007,6058.65
06-03-2007,6138.54
07-03-2007,6156.49
08-03-2007,6227.69
09-03-2007,6245.23
12-03-2007,6233.28
13-03-2007,6161.15
14-03-2007,6000.71
15-03-2007,6133.22
16-03-2007,6130.6
19-03-2007,6189.36
20-03-2007,6220.26
21-03-2007,6256.77
22-03-2007,6318.03
23-03-2007,6339.38
26-03-2007,6291.94
27-03-2007,6292.59
28-03-2007,6267.21
29-03-2007,6324.18
30-03-2007,6308.03
02-04-2007,6315.53
03-04-2007,6366.11
04-04-2007,6364.7
05-04-2007,6397.34
06-04-2007,6397.34
09-04-2007,6397.34
10-04-2007,6417.77
11-04-2007,6413.25
12-04-2007,6416.37
13-04-2007,6462.43
16-04-2007,6516.22
17-04-2007,6497.78
18-04-2007,6449.36
19-04-2007,6440.57
20-04-2007,6486.75
23-04-2007,6479.71
24-04-2007,6429.54
25-04-2007,6461.95
26-04-2007,6469.38
27-04-2007,6418.67
30-04-2007,6449.21
01-05-2007,6419.61
02-05-2007,6484.45
03-05-2007,6537.77
04-05-2007,6603.66
07-05-2007,6603.66
08-05-2007,6550.43
09-05-2007,6549.6
10-05-2007,6524.12
11-05-2007,6565.67
14-05-2007,6555.5
15-05-2007,6568.65
16-05-2007,6559.45
17-05-2007,6579.25
18-05-2007,6640.92
21-05-2007,6636.79
22-05-2007,6606.61
23-05-2007,6616.4
24-05-2007,6565.45
25-05-2007,6570.55
28-05-2007,6570.55
29-05-2007,6606.48
30-05-2007,6602.08
31-05-2007,6621.45
01-06-2007,6676.66
04-06-2007,6664.11
05-06-2007,6632.8
06-06-2007,6522.69
07-06-2007,6505.12
08-06-2007,6505.11
11-06-2007,6567.52
12-06-2007,6520.45
13-06-2007,6559.56
14-06-2007,6649.92
15-06-2007,6732.4
18-06-2007,6703.5
19-06-2007,6650.24
20-06-2007,6649.25
21-06-2007,6595.99
22-06-2007,6567.35
25-06-2007,6588.41
26-06-2007,6559.28
27-06-2007,6527.57
